"","date","Address","pcode","County","cost","market","vat","des"
"248","12/01/2017","47 DOCK MILL, BARROW STREET, DUBLIN 4","Dublin 4","Dublin","366,000.00","No","No","Second-Hand Dwelling house /Apartment"
"249","12/01/2017","48 Diswellstown Way, Castleknock, Dublin 15","Dublin 15","Dublin","405,286.34","No","Yes","New Dwelling house /Apartment"
"252","12/01/2017","51 MONALEA WOOD, FIRHOUSE, DUBLIN 24","Dublin 24","Dublin","478,000.00","No","No","Second-Hand Dwelling house /Apartment"
"253","12/01/2017","57 FOXROCK AVE, FOXROCK, DUBLIN 18","Dublin 18","Dublin","841,651.00","No","No","Second-Hand Dwelling house /Apartment"
"254","12/01/2017","58 HARCOURT GREEN, CHARLEMONT ST, DUBLIN 2","Dublin 2","Dublin","150,000.00","Yes","No","Second-Hand Dwelling house /Apartment"
"255","12/01/2017","6 DUNDRUM COURT, DUNDRUM, DUBLIN 14","Dublin 16","Dublin","260,000.00","No","No","Second-Hand Dwelling house /Apartment"
"256","12/01/2017","6 MELVILLE DR, MEAKSTOWN DUBLIN 11, DUBLIN","Dublin 11","Dublin","166,000.00","No","No","Second-Hand Dwelling house /Apartment"
"257","12/01/2017","6 Parkside Close, Parkside, Malahide Road","Dublin 13","Dublin","276,652.00","No","Yes","New Dwelling house /Apartment"
"259","12/01/2017","63 WHITEOAK, CLONSKEAGH, DUBLIN 14","Dublin 14","Dublin","280,000.00","No","No","Second-Hand Dwelling house /Apartment"
"260","12/01/2017","66 BULFIN RD, INCHICORE, DUBLIN 8","Dublin 8","Dublin","428,000.00","No","No","Second-Hand Dwelling house /Apartment"
"261","12/01/2017","67 SPENCER HOUSE, CUSTOM HOUSE SQ, I F S C DUBLIN 1","Dublin 1","Dublin","370,500.00","No","No","Second-Hand Dwelling house /Apartment"
"262","12/01/2017","7 RATHBORNE CLOSE, ASHTOWN, DUBLIN 15","Dublin 15","Dublin","395,000.00","No","No","Second-Hand Dwelling house /Apartment"
"263","12/01/2017","7 WELLMOUNT GREEN, FINGLAS WEST, DUBLIN 11","Dublin 11","Dublin","170,000.00","No","No","Second-Hand Dwelling house /Apartment"
"265","12/01/2017","73 CABRA RD, PHIBSBOROUGH, DUBLIN 7","Dublin 7","Dublin","475,000.00","No","No","Second-Hand Dwelling house /Apartment"
"266","12/01/2017","78 ANNMORE DR, CABRA, DUBLIN 7","Dublin 7","Dublin","267,000.00","No","No","Second-Hand Dwelling house /Apartment"
"267","12/01/2017","8 Elder Heath Park, Elder Heath, Kiltipper Road","Dublin 24","Dublin","246,696.00","No","Yes","New Dwelling house /Apartment"
"269","12/01/2017","9 Castlegrange Court, Castaheany","Dublin 15","Dublin","260,000.00","No","Yes","New Dwelling house /Apartment"
"270","12/01/2017","9 EASTMORELAND COURT, EASTMORELAND PLACE, BALLSBRIDGE DUBLIN 4","Dublin 4","Dublin","150,000.00","Yes","No","Second-Hand Dwelling house /Apartment"
"274","12/01/2017","APT 116, THE RICHMOND, NORTH BRUNSWICK ST","Dublin 7","Dublin","160,000.00","No","No","Second-Hand Dwelling house /Apartment"
"277","12/01/2017","APT 47, 52 MOUNTJOY SQUARE, DUBLIN 1","Dublin 1","Dublin","275,000.00","No","No","Second-Hand Dwelling house /Apartment"
"278","12/01/2017","APT 5, 36 MOREHAMPTON RD, DONNYBROOK DUBLIN 4","Dublin 4","Dublin","167,000.00","No","No","Second-Hand Dwelling house /Apartment"
"280","12/01/2017","APT 8, LINDEN COURT, LINDEN GROVE AVE BLACKROCK","Dublin 15","Dublin","342,500.00","No","No","Second-Hand Dwelling house /Apartment"
"282","13/01/2017","1 CHAPELWOOD AVE, CHAPELWOOD BALLYMACARNEY, DUBLIN 15","Dublin 15","Dublin","245,000.00","No","No","Second-Hand Dwelling house /Apartment"
"284","13/01/2017","10 ST ANNES AVE, RAHENY, DUBLIN 5","Dublin 5","Dublin","495,000.00","No","No","Second-Hand Dwelling house /Apartment"
"286","13/01/2017","11 MOYCLARE PARK, BALDOYLE, DUBLIN 13","Dublin 13","Dublin","278,000.00","No","No","Second-Hand Dwelling house /Apartment"
"287","13/01/2017","111 Diswellstown Manor, Castleknock, Dublin 15","Dublin 15","Dublin","555,066.07","No","Yes","New Dwelling house /Apartment"
"288","13/01/2017","112 CASTLEFIELD COURT, CLONSILLA, DUBLIN 15","Dublin 15","Dublin","450,000.00","No","No","Second-Hand Dwelling house /Apartment"
"290","13/01/2017","13 Parkside Drive  Parkside, Malahide Road, Balgriffin","Dublin 13","Dublin","275,330.40","No","Yes","New Dwelling house /Apartment"
"292","13/01/2017","14 Barnwell Road, Hansfield, Barnwell","Dublin 15","Dublin","251,101.32","No","Yes","New Dwelling house /Apartment"
"293","13/01/2017","16 FERNVALE DR, DUBLIN 12, DUBLIN","Dublin 12","Dublin","375,000.00","No","No","Second-Hand Dwelling house /Apartment"
"294","13/01/2017","17 THE BELFRY, KILBARRACK RD, DUBLIN 5","Dublin 5","Dublin","210,000.00","No","No","Second-Hand Dwelling house /Apartment"
"295","13/01/2017","18 CHURCHWELL MEWS, BELMAYNE, MALAHIDE RD","Dublin 13","Dublin","285,000.00","No","No","Second-Hand Dwelling house /Apartment"
"298","13/01/2017","20 HAZELWOOD LANE, GREENISLE, CLONDALKIN DUBLIN 22","Dublin 22","Dublin","252,000.00","No","No","Second-Hand Dwelling house /Apartment"
"300","13/01/2017","23 MONTROSE GROVE, ARTANE, DUBLIN 5","Dublin 5","Dublin","265,000.00","No","No","Second-Hand Dwelling house /Apartment"
"301","13/01/2017","23 TALLOW HALL, BELGARD SQ EAST, TALLAGHT","Dublin 24","Dublin","140,000.00","No","No","Second-Hand Dwelling house /Apartment"
"303","13/01/2017","24 HUNTERS AVE, BALLYCULLEN RD, DUBLIN 24","Dublin 24","Dublin","380,000.00","No","No","Second-Hand Dwelling house /Apartment"
"305","13/01/2017","27 ASHLAWN, BALLINTEER RD, DUNDRUM DUBLIN 16","Dublin 16","Dublin","685,000.00","No","No","Second-Hand Dwelling house /Apartment"
"306","13/01/2017","28 BALLYOGAN DRIVE, CARRICKMINES, DUBLIN 18","Dublin 18","Dublin","306,000.00","Yes","No","Second-Hand Dwelling house /Apartment"
"307","13/01/2017","29 LINNBLA APTS, SANTRY CROSS, DUBLIN 11","Dublin 11","Dublin","185,000.00","No","No","Second-Hand Dwelling house /Apartment"
"309","13/01/2017","34 WESTMINSTER LAWNS, FOXROCK, DUBLIN 18","Dublin 18","Dublin","400,000.00","Yes","No","Second-Hand Dwelling house /Apartment"
"311","13/01/2017","39 GLEDSWOOD AVE, CLONSKEAGH, DUBLIN 14","Dublin 14","Dublin","630,000.00","No","No","Second-Hand Dwelling house /Apartment"
"316","13/01/2017","44 KINCORA AVE, CLONTARF, DUBLIN 3","Dublin 3","Dublin","740,000.00","No","No","Second-Hand Dwelling house /Apartment"
"317","13/01/2017","49 EARLS COURT, REUBEN ST, DUBLIN 8","Dublin 8","Dublin","140,969.10","No","Yes","New Dwelling house /Apartment"
"319","13/01/2017","514 MAIN ST, DUBLIN 24, DUBLIN","Dublin 24","Dublin","100,000.00","No","No","Second-Hand Dwelling house /Apartment"
"322","13/01/2017","56 CUSTOM HOUSE HARBOUR, IFSC, DUBLIN 1","Dublin 1","Dublin","331,000.00","No","No","Second-Hand Dwelling house /Apartment"
"324","13/01/2017","59A MOUTFIELD RD, COOLOCK, DUBLIN 5","Dublin 5","Dublin","171,000.00","No","No","Second-Hand Dwelling house /Apartment"
"326","13/01/2017","6 THE SCHOONER, ARRAN QUAY, DUBLIN 7","Dublin 7","Dublin","135,000.00","No","No","Second-Hand Dwelling house /Apartment"
"327","13/01/2017","67 BLACKHALL SQ, KING ST NORTH, DUBLIN 7","Dublin 7","Dublin","202,000.00","No","No","Second-Hand Dwelling house /Apartment"
"329","13/01/2017","8 MULVEY PARK, DUNDRUM, DUBLIN 14","Dublin 14","Dublin","381,000.00","No","No","Second-Hand Dwelling house /Apartment"
"332","13/01/2017","9 Elder Heath Meadow, Elder Heath, Kiltipper Road","Dublin 24","Dublin","246,696.03","No","Yes","New Dwelling house /Apartment"
"333","13/01/2017","97 SNOWDROP WALK, DARNDALE, DUBLIN 17","Dublin 17","Dublin","155,000.00","No","No","Second-Hand Dwelling house /Apartment"
"334","13/01/2017","APARTMENT 1, 53 AMIENS STREET, DUBLIN 1","Dublin 1","Dublin","276,000.00","No","No","Second-Hand Dwelling house /Apartment"
"336","13/01/2017","APT 10 STRANDVILLE HOUSE, STRANDVILLE AVE EAST, CLONTARF DUBLIN 3","Dublin 3","Dublin","255,000.00","No","No","Second-Hand Dwelling house /Apartment"
"337","13/01/2017","APT 10, MARSFIELD AVE, CLONGRIFFIN","Dublin 15","Dublin","192,000.00","No","No","Second-Hand Dwelling house /Apartment"
"339","13/01/2017","APT 34, COROFIN HOUSE, CLARE VILLAGE DUBLIN 17","Dublin 17","Dublin","178,000.00","No","No","Second-Hand Dwelling house /Apartment"
"341","13/01/2017","Apt No. 37 Seascape, 366 Clontraf Road, Dublin 3","Dublin 3","Dublin","290,749.00","No","Yes","New Dwelling house /Apartment"
"343","14/01/2017","25 THE ORCHARD, CARPENTERSTOWN ROAD, CASTLEKNOCK","Dublin 15","Dublin","150,000.00","No","No","Second-Hand Dwelling house /Apartment"
"348","16/01/2017","101 SILLOGE GARDENS, BALLYMUN, DUBLIN 11","Dublin 11","Dublin","168,000.00","No","No","Second-Hand Dwelling house /Apartment"
"350","16/01/2017","11 POOLBEG QUAY, RINGSEND, DUBLIN 4","Dublin 4","Dublin","285,000.00","No","No","Second-Hand Dwelling house /Apartment"
"351","16/01/2017","127 BRACKEN HILL, SANDYFORD, DUBLIN","Dublin 18","Dublin","215,000.00","No","No","Second-Hand Dwelling house /Apartment"
"352","16/01/2017","14 THE ELMS, STILLORGAN RD, DUBLIN 4","Dublin 4","Dublin","500,000.00","No","No","Second-Hand Dwelling house /Apartment"
"354","16/01/2017","2 GREENWOOD AVENUE, AYRFIELD, DUBLIN 13","Dublin 13","Dublin","277,000.00","No","No","Second-Hand Dwelling house /Apartment"
"355","16/01/2017","21 Dodderbrook Park, Ballycullen","Dublin 24","Dublin","347,534.00","No","Yes","New Dwelling house /Apartment"
"356","16/01/2017","21 PARK DR, RATHMINES, DUBLIN 6","Dublin 6","Dublin","1,400,000.00","No","No","Second-Hand Dwelling house /Apartment"
"358","16/01/2017","26 WOODCLIFF HEIGHTS, HOWTH, DUBLIN","Dublin 13","Dublin","610,000.00","No","No","Second-Hand Dwelling house /Apartment"
"359","16/01/2017","264 SEAPARK, MALAHIDE, DUBLIN","Dublin 3","Dublin","720,000.00","No","No","Second-Hand Dwelling house /Apartment"
"362","16/01/2017","32 WHEATFIELD RD, PORTMARNOCK, DUBLIN","Dublin 13","Dublin","572,000.00","No","No","Second-Hand Dwelling house /Apartment"
"363","16/01/2017","320 BALLYFERMOT ROAD, DUBLIN 10","Dublin 10","Dublin","195,000.00","Yes","No","Second-Hand Dwelling house /Apartment"
"364","16/01/2017","35 DANIEL ST, DUBLIN 8","Dublin 8","Dublin","40,000.00","No","No","Second-Hand Dwelling house /Apartment"
"365","16/01/2017","35 OTTERBROOK, RATHFARNHAM, DUBLIN 14","Dublin 14","Dublin","510,000.00","No","No","Second-Hand Dwelling house /Apartment"
"367","16/01/2017","39 BLUEBELL ROAD, INCHICORE, DUBLIN 8","Dublin 12","Dublin","190,000.00","No","No","Second-Hand Dwelling house /Apartment"
"368","16/01/2017","4 CHURCHWELL COURT, BALGRIFFIN, DUBLIN","Dublin 13","Dublin","15,000.00","Yes","No","Second-Hand Dwelling house /Apartment"
"369","16/01/2017","4 Elder Heath Park, Elder Heath, Kiltipper Road","Dublin 24","Dublin","233,480.17","No","Yes","New Dwelling house /Apartment"
"370","16/01/2017","4 ELMWOOD, CLONSILLA, DUBLIN 15","Dublin 15","Dublin","110,000.00","No","No","Second-Hand Dwelling house /Apartment"
"371","16/01/2017","4 ELMWOOD, CLONSILLA, DUBLIN 15","Dublin 15","Dublin","110,000.00","No","No","Second-Hand Dwelling house /Apartment"
"373","16/01/2017","50 CEDARHURST RD, PHOENIX PARK RACECOURSE, ASHTOWN DUBLIN 15","Dublin 15","Dublin","342,000.00","No","No","Second-Hand Dwelling house /Apartment"
"374","16/01/2017","51-52 THOMAS STREET, DUBLIN 8","Dublin 8","Dublin","700,000.00","No","No","Second-Hand Dwelling house /Apartment"
"375","16/01/2017","51 ST ANNES PK, SHANKILL, DUBLIN","Dublin 18","Dublin","370,000.00","No","No","Second-Hand Dwelling house /Apartment"
"376","16/01/2017","6 BRAEMOR RD, CHURCHTOWN, DUBLIN 14","Dublin 14","Dublin","606,000.00","No","No","Second-Hand Dwelling house /Apartment"
"377","16/01/2017","6 CLONARD PARK, DUNDRUM, DUBLIN 14","Dublin 16","Dublin","570,000.00","No","No","Second-Hand Dwelling house /Apartment"
"379","16/01/2017","8 SOMERVILLE GREEN, CRUMLIN, DUBLIN 12","Dublin 12","Dublin","275,000.00","No","No","Second-Hand Dwelling house /Apartment"
"380","16/01/2017","8 THE COPSE, WOODPARK, BALLINTEER DUBLIN 16","Dublin 16","Dublin","260,000.00","No","No","Second-Hand Dwelling house /Apartment"
"381","16/01/2017","9 Bridge Avenue, Royal Canal Park, Ratoath Road","Dublin 15","Dublin","334,801.00","No","Yes","New Dwelling house /Apartment"
"383","16/01/2017","APT 20, SHANOWEN HALL, SHANOWEN RD","Dublin 9","Dublin","276,000.00","No","No","Second-Hand Dwelling house /Apartment"
"384","16/01/2017","APT 3, 30 KENILWORTH SQ, DUBLIN 6","Dublin 6","Dublin","287,000.00","No","No","Second-Hand Dwelling house /Apartment"
"387","17/01/2017","1 HOLLYSTOWN, DEMESNE, DUBLIN 15","Dublin 15","Dublin","465,000.00","No","No","Second-Hand Dwelling house /Apartment"
"389","17/01/2017","106 GRATTAN LODGE, DONAGHMEDE, DUBLIN 13","Dublin 13","Dublin","350,000.00","No","No","Second-Hand Dwelling house /Apartment"
"390","17/01/2017","12 Blackberry Hill, Carrickmines, Dublin 18","Dublin 18","Dublin","528,634.36","No","Yes","New Dwelling house /Apartment"
"391","17/01/2017","13 TORCAILL, PORTMARNOCK, DUBLIN","Dublin 13","Dublin","525,000.00","No","No","Second-Hand Dwelling house /Apartment"
"392","17/01/2017","14 The Lawn, Hansfield Wood, Hansfield","Dublin 15","Dublin","239,837.40","No","Yes","New Dwelling house /Apartment"
"393","17/01/2017","149 BALLYGALL PARADE, FINGLAS, DUBLIN 11","Dublin 11","Dublin","165,000.00","No","No","Second-Hand Dwelling house /Apartment"
"394","17/01/2017","149 CLONLIFFE RD, DRUMCONDRA, DUBLIN 3","Dublin 3","Dublin","477,000.00","No","No","Second-Hand Dwelling house /Apartment"
"396","17/01/2017","17 BROOKVILLE PARK, MALAHIDE RD, DUBLIN 5","Dublin 5","Dublin","397,500.00","No","No","Second-Hand Dwelling house /Apartment"
"398","17/01/2017","176 CROSBIES YARD, OSSORY RD, DUBLIN 3","Dublin 3","Dublin","195,000.00","No","No","Second-Hand Dwelling house /Apartment"
"399","17/01/2017","18 NEWLAND MANOR DR, CLONDLAKIN, DUBLIN 22","Dublin 22","Dublin","290,000.00","No","No","Second-Hand Dwelling house /Apartment"
"400","17/01/2017","18 RATHMINES TOWN CENTRE, RATHMINES ROAD LOWER, RATHMINES","Dublin 6","Dublin","278,000.00","No","No","Second-Hand Dwelling house /Apartment"
"401","17/01/2017","19 NORTHUMBERLAND RD, DUBLIN 4, DUBLIN","Dublin 4","Dublin","300,000.00","No","No","Second-Hand Dwelling house /Apartment"
"402","17/01/2017","2 CARRIGMORE MANOR, SAGGART, DUBLIN 24","Dublin 24","Dublin","210,000.00","No","No","Second-Hand Dwelling house /Apartment"
"404","17/01/2017","26 ST CONLETHS RD, WALKINSTOWN DUBLIN 12, DUBLIN","Dublin 12","Dublin","300,000.00","No","No","Second-Hand Dwelling house /Apartment"
"406","17/01/2017","28 SCARLET ROW, Essex Street West, DUBLIN 2","Dublin 8","Dublin","235,000.00","No","No","Second-Hand Dwelling house /Apartment"
"407","17/01/2017","3 Diswellstown Chase, Castleknock, Dublin 15","Dublin 15","Dublin","365,638.76","No","Yes","New Dwelling house /Apartment"
"410","17/01/2017","36 THE VIEW, CARRICKMINES MANOR, GLENAMUCK RD","Dublin 18","Dublin","300,000.00","No","No","Second-Hand Dwelling house /Apartment"
"411","17/01/2017","4 Wendover, Beechpark Avenue, Castleknock","Dublin 15","Dublin","506,608.00","No","Yes","New Dwelling house /Apartment"
"412","17/01/2017","48 FITZWILLIAM POINT, FITZWILLIAM QUAY, RINGSEND DUBLIN 4","Dublin 4","Dublin","245,000.00","No","No","Second-Hand Dwelling house /Apartment"
"413","17/01/2017","48 GORDON ST, RINGSEND, DUBLIN 4","Dublin 4","Dublin","380,000.00","No","No","Second-Hand Dwelling house /Apartment"
"415","17/01/2017","52 Diswellstown Way, Castleknock, Dublin 15","Dublin 15","Dublin","405,286.00","No","Yes","New Dwelling house /Apartment"
"416","17/01/2017","57 CALEDON RD, EAST WALL, DUBLIN 13","Dublin 3","Dublin","210,000.00","No","No","Second-Hand Dwelling house /Apartment"
"417","17/01/2017","57 NEWCASTLE MANOR SQ, MAIN ST, NEWCASTLE","Dublin 22","Dublin","215,000.00","No","No","Second-Hand Dwelling house /Apartment"
"418","17/01/2017","6 BROADFIELD COURT, BROADFIELD MANOR, RATHCOOLE","Dublin 24","Dublin","272,000.00","No","No","Second-Hand Dwelling house /Apartment"
"419","17/01/2017","6 FARNEY PARK, SANDYMOUNT, DUBLIN 4","Dublin 4","Dublin","1,030,000.00","No","No","Second-Hand Dwelling house /Apartment"
"420","17/01/2017","64 WARREN AVE, CARPENTERSTOWN, DUBLIN","Dublin 15","Dublin","495,000.00","No","No","Second-Hand Dwelling house /Apartment"
"422","17/01/2017","69 KINCORA AVE, CLONTARF, DUBLIN 3","Dublin 3","Dublin","625,000.00","No","No","Second-Hand Dwelling house /Apartment"
"423","17/01/2017","7 Dalriada Walk, Knocklyon, Dublin 16","Dublin 16","Dublin","306,607.00","No","Yes","New Dwelling house /Apartment"
"424","17/01/2017","8 Blackberry Hill, Carrickmines, Dublin 18","Dublin 18","Dublin","528,634.36","No","Yes","New Dwelling house /Apartment"
"425","17/01/2017","88 PRIORS GATE, GREENHILLS RD EXTENSION, TALLAGHT DUBLIN 24","Dublin 24","Dublin","141,000.00","No","No","Second-Hand Dwelling house /Apartment"
"426","17/01/2017","96 BALALLY DR, DUNDRUM, DUBLIN 16","Dublin 16","Dublin","545,000.00","No","No","Second-Hand Dwelling house /Apartment"
"430","17/01/2017","Apartment 247, Kilmainham Square, Inchicore Road","Dublin 8","Dublin","435,000.00","No","Yes","New Dwelling house /Apartment"
"432","17/01/2017","FERN COTTAGE, LOWER RD, SHANKILL","Dublin 18","Dublin","250,000.00","No","No","Second-Hand Dwelling house /Apartment"
"433","17/01/2017","REAR 88 NEW CABRA RD, CABRA, DUBLIN 7","Dublin 7","Dublin","400,000.00","No","No","Second-Hand Dwelling house /Apartment"
"436","18/01/2017","1 The Lodge, Hersil Wood, Knocklyon","Dublin 16","Dublin","612,335.00","No","Yes","New Dwelling house /Apartment"
"437","18/01/2017","10 SAUL RD, CRUMLIN, DUBLIN 12","Dublin 12","Dublin","245,000.00","No","No","Second-Hand Dwelling house /Apartment"
"439","18/01/2017","106 COLLINS AVE EAST, DUBLIN 3, DUBLIN","Dublin 5","Dublin","362,500.00","No","No","Second-Hand Dwelling house /Apartment"
"440","18/01/2017","11 WARREN CRESCENT, WARREN PARK, CASTLEKNOCK DUBLIN 15","Dublin 15","Dublin","375,000.00","No","No","Second-Hand Dwelling house /Apartment"
"441","18/01/2017","12 RADCLIFFE HALL, ST JOHNS RD, SANDYMOUNT","Dublin 4","Dublin","625,790.00","No","No","Second-Hand Dwelling house /Apartment"
"442","18/01/2017","12 WASHINGTON ST, SOUTH CIRCULAR RD, DUBLIN 8","Dublin 8","Dublin","530,000.00","No","No","Second-Hand Dwelling house /Apartment"
"443","18/01/2017","13 GLENCAIRN RD, THE GALLOPS, LEOPARDSTOWN DUBLIN 18","Dublin 18","Dublin","640,000.00","No","No","Second-Hand Dwelling house /Apartment"
"444","18/01/2017","13 PHIBSBOROUGH AVE, DUBLIN 7, DUBLIN","Dublin 7","Dublin","343,500.00","No","No","Second-Hand Dwelling house /Apartment"
"445","18/01/2017","13 WHITETHORN CRESCENT, ARTANE, DUBLIN 5","Dublin 5","Dublin","342,000.00","No","No","Second-Hand Dwelling house /Apartment"
"447","18/01/2017","173 INCHICORE RD, INCHICORE, DUBLIN 8","Dublin 8","Dublin","278,000.00","No","No","Second-Hand Dwelling house /Apartment"
"449","18/01/2017","2  Orwell Park Gardens, Rathgar, Dublin 6","Dublin 6","Dublin","895,000.00","No","Yes","New Dwelling house /Apartment"
"451","18/01/2017","2 WINDMILL SQ, PORTERSTOWN, DUBLIN 15","Dublin 15","Dublin","254,000.00","No","No","Second-Hand Dwelling house /Apartment"
"454","18/01/2017","227 GRANGE RD, RATHFARNHAM, DUBLIN 16","Dublin 16","Dublin","577,500.00","No","No","Second-Hand Dwelling house /Apartment"
"455","18/01/2017","25 Dodderbrook Park, Ballycullen","Dublin 24","Dublin","343,612.00","No","Yes","New Dwelling house /Apartment"
"456","18/01/2017","27 CEDARBROOK WALK, CHERRY ORCHARD, DUBLIN 10","Dublin 10","Dublin","168,190.67","Yes","No","Second-Hand Dwelling house /Apartment"
"458","18/01/2017","3 GLENBRAE COURT, SHANKILL, DUBLIN","Dublin 18","Dublin","330,000.00","No","No","Second-Hand Dwelling house /Apartment"
"459","18/01/2017","3 SERPENTINE AVENUE, BALLSBRIDGE, DUBLIN 4","Dublin 4","Dublin","875,000.00","No","No","Second-Hand Dwelling house /Apartment"
"460","18/01/2017","3 SHAMROCK PLACE, NORTH STRAND DUBLIN 3, DUBLIN","Dublin 1","Dublin","257,000.00","No","No","Second-Hand Dwelling house /Apartment"
"461","18/01/2017","36 CASTLEFORBES SQ DUBLIN 1, DUBLIN 1, DUBLIN","Dublin 1","Dublin","70,723.66","Yes","No","Second-Hand Dwelling house /Apartment"
"462","18/01/2017","39 CHERRYFIELD AVE, WALKINSTOWN, DUBLIN 12","Dublin 12","Dublin","405,000.00","No","No","Second-Hand Dwelling house /Apartment"
"463","18/01/2017","4 OXFORD TERRACE, EAST WALL, DUBLIN 3","Dublin 3","Dublin","427,500.00","No","No","Second-Hand Dwelling house /Apartment"
"464","18/01/2017","49 Diswellstown Way, Castleknock","Dublin 15","Dublin","439,647.00","No","Yes","New Dwelling house /Apartment"
"465","18/01/2017","55 Sion Hill Park, Sion Hill Road, Drumcondra","Dublin 9","Dublin","560,975.00","No","Yes","New Dwelling house /Apartment"
"466","18/01/2017","58 CREMONA RD, BALLYFERMOT, DUBLIN 10","Dublin 10","Dublin","191,000.00","No","No","Second-Hand Dwelling house /Apartment"
"468","18/01/2017","64 VERBENA AVE, BAYSIDE, DUBLIN 13","Dublin 13","Dublin","415,000.00","No","No","Second-Hand Dwelling house /Apartment"
